trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
12389041,1,1,9620.080736,4.60E-29,0.0001039,1962.5069,75,75,1962.5069,          1 4 0,          0 0 0, 12  2 11      , 12  3 10      ,0.033,0.29,-0.02457,0,0.291875335,0.29,0,0,0,1,0,0,0.265,0.29,-0.02457,0,0.236666667,0.29,0,0,0,1,0,0,0
11191531,1,3,9620.159178,1.43E-29,6.66E-05,224.3152,126,162,224.3152,         -2-2-2,          0 0 0,  3 -2 -1      ,  4  1  4      ,0.0824,0.69,0,0,0.124771507,0.69,0,0,0,1,0,0,0.412,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,0
12389042,1,1,9620.208751,1.56E-29,0.0001921,2254.2837,57,63,2254.2837,          2 0 1,          0 0 0,  9  4  6      , 10  8  3      ,0.0648,0.63,-0.01581,0,0.152104048,0.63,0,0,0,1,0,0,0.298,0.63,-0.01581,0,0.123333333,0.63,0,0,0,1,0,0,0
12389044,1,1,9620.412503,1.27E-29,2.90E-06,1411.6115,51,51,1411.6115,          0 6 0,          0 0 0,  8  5  4      ,  8  6  3      ,0.0485,0.55,-0.00542,0,0.184991409,0.55,0,0,0,1,0,0,0.333,0.55,-0.00542,0,0.15,0.55,0,0,0,1,0,0,0
12389045,1,1,9620.496412,3.28E-28,1.64E-05,742.073,9,11,742.073,          0 4 1,          0 0 0,  4  3  2      ,  5  5  1      ,0.075,0.68,-0.00177,0,0.131549447,0.68,0,0,0,1,0,0,0.391,0.68,-0.00177,0,0.106666667,0.68,0,0,0,1,0,0,0
12389048,1,1,9621.008446,4.05E-29,0.0005005,1875.4696,9,9,1875.4696,          0 5 1,          0 1 0,  4  1  4      ,  4  1  3      ,0.0958,0.73,-0.007576,0,0.110994846,0.73,0,0,0,1,0,0,0.412,0.73,-0.007576,0,0.09,0.73,0,0,0,1,0,0,0
12389049,1,1,9621.04806,9.89E-28,1.65E-05,742.0763,27,33,742.0763,          0 4 1,          0 0 0,  4  3  1      ,  5  5  0      ,0.0758,0.68,-0.009204,0,0.131549447,0.68,0,0,0,1,0,0,0.391,0.68,-0.009204,0,0.106666667,0.68,0,0,0,1,0,0,0
11191541,1,2,9621.175362,1.04E-29,1.34E-05,398.3605,33,33,398.3605,         -2-2-2,          0 0 0,  5 -3 -3      ,  5  1  4      ,0.077,0.67,0,0,0.130109722,0.67,0,0,0,1,0,0,0.391,0.67,0,0,0.11,0.67,0,0,0,1,0,0,0
12389053,1,1,9621.498225,2.47E-29,1.24E-06,1045.058,39,39,1045.058,          0 6 0,          0 0 0,  6  5  2      ,  6  6  1      ,0.0395,0.46,-0.00223,0,0.221989691,0.46,0,0,0,1,0,0,0.371,0.46,-0.00223,0,0.18,0.46,0,0,0,1,0,0,0
12389055,1,1,9621.522108,2.20E-29,2.21E-06,1216.1945,45,45,1216.1945,          0 6 0,          0 0 0,  7  5  2      ,  7  6  1      ,0.038,0.38,-0.00037,0,0.254877053,0.38,0,0,0,1,0,0,0.352,0.38,-0.00037,0,0.206666667,0.38,0,0,0,1,0,0,0
12389057,1,1,9621.627791,2.19E-28,6.23E-05,1293.0181,23,21,1293.0181,          2 1 0,          0 0 0, 11  6  6      , 10  1  9      ,0.0605,0.58,-0.010412,0,0.172658649,0.58,0,0,0,1,0,0,0.298,0.58,-0.010412,0,0.14,0.58,0,0,0,1,0,0,0
11191549,1,4,9621.67019,6.24E-29,0.0183,981.1281,78,90,981.1281,          1 0 2,          0 0 0,  6  5  1      ,  7  6  2      ,0.0556,0.79,-0.02853,0,0.084519182,0.79,0,0,0,1,0,0,0.378,0.79,-0.02853,0,0.07,0.79,0,0,0,1,0,0,0
12389058,1,1,9621.675916,9.99E-28,0.001094,1813.2234,75,69,1813.2234,          1 1 1,          0 0 0, 12  7  5      , 11  3  8      ,0.0661,0.62,-0.013446,0,0.156214968,0.62,0,0,0,1,0,0,0.281,0.62,-0.013446,0,0.126666667,0.62,0,0,0,1,0,0,0
11191551,1,4,9621.682721,6.24E-29,0.0183,981.128,78,90,981.128,          1 0 2,          0 0 0,  6  5  2      ,  7  6  1      ,0.0553,0.79,-0.02921,0,0.084519182,0.79,0,0,0,1,0,0,0.243,0.79,-0.02921,0,0.07,0.79,0,0,0,1,0,0,0
12389059,1,1,9621.910249,2.11E-29,4.48E-05,1618.557,15,9,1618.557,          1 5 0,          0 1 0,  2  1  2      ,  1  0  1      ,0.1039,0.76,-0.00864,0,0.098662085,0.76,0,0,0,1,0,0,0.48,0.76,-0.00864,0,0.08,0.76,0,0,0,1,0,0,0
12389060,1,1,9621.951706,4.32E-27,0.0001961,1079.0796,51,57,1079.0796,          1 4 0,          0 0 0,  8  2  7      ,  9  1  8      ,0.0511,0.43,-0.01916,0,0.234322452,0.43,0,0,0,1,0,0,0.3,0.43,-0.01916,0,0.19,0.43,0,0,0,1,0,0,0
11191555,1,2,9622.091049,1.68E-29,4.11E-05,141.568,5,7,141.568,         -2-2-2,          0 0 0,  2 -1 -1      ,  3  1  3      ,0.0881,0.71,0,0,0.114338846,0.71,0,0,0,1,0,0,0.434,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,0
12389063,1,1,9622.403504,2.16E-29,0.0005241,2433.8004,69,75,2433.8004,          2 0 1,          0 0 0, 11  2 10      , 12  6  7      ,0.0622,0.62,-0.04,0,0.156214968,0.62,0,0,0,1,0,0,0.265,0.62,-0.04,0,0.126666667,0.62,0,0,0,1,0,0,0
12389064,1,1,9622.43194,1.78E-27,1.11E-05,488.1077,21,27,488.1077,          0 4 1,          0 0 0,  3  2  2      ,  4  4  1      ,0.0857,0.7,-0.00953,0,0.123327606,0.7,0,0,0,1,0,0,0.412,0.7,-0.00953,0,0.1,0.7,0,0,0,1,0,0,0
12389066,1,1,9623.158825,9.79E-27,2.45E-05,300.3623,21,27,300.3623,          1 4 0,          0 0 0,  3  1  2      ,  4  2  3      ,0.0952,0.72,-0.00985,0,0.115105766,0.72,0,0,0,1,0,0,0.3,0.72,-0.00985,0,0.093333333,0.72,0,0,0,1,0,0,0
12389067,1,1,9623.250712,6.05E-29,3.71E-05,1411.6419,19,17,1411.6419,         -2-2-2,          0 0 0,  9  9  1      ,  8  6  2      ,0.0624,0.49,-0.010189,0,0.20965693,0.49,0,0,0,1,0,0,0.333,0.49,-0.010189,0,0.17,0.49,0,0,0,1,0,0,0
12389069,1,1,9623.281159,1.81E-28,3.71E-05,1411.6115,57,51,1411.6115,         -2-2-2,          0 0 0,  9  9  0      ,  8  6  3      ,0.0624,0.49,-0.010189,0,0.20965693,0.49,0,0,0,1,0,0,0.333,0.49,-0.010189,0,0.17,0.49,0,0,0,1,0,0,0
12389070,1,1,9623.650109,1.35E-29,0.0005543,2522.2651,63,69,2522.2651,          2 0 1,          0 0 0, 10  4  6      , 11  8  3      ,0.0764,0.71,-0.00888,0,0.119216686,0.71,0,0,0,1,0,0,0.281,0.71,-0.00888,0,0.096666667,0.71,0,0,0,1,0,0,0
11191565,1,4,9623.743317,1.49E-29,0.002234,872.7905,90,78,872.7905,          3 1 0,          0 0 0,  7  7  0      ,  6  6  1      ,0.0441,0.79,-0.04929,0,0.084519182,0.79,0,0,0,1,0,0,0.394,0.79,-0.04929,0,0.07,0.79,0,0,0,1,0,0,0
11191566,1,4,9623.74333,1.49E-29,0.002234,872.7905,90,78,872.7905,          3 1 0,          0 0 0,  7  7  1      ,  6  6  0      ,0.0441,0.79,-0.04932,0,0.084519182,0.79,0,0,0,1,0,0,0.305,0.79,-0.04932,0,0.07,0.79,0,0,0,1,0,0,0
11191569,1,3,9624.192486,2.37E-29,0.0001399,324.6772,162,198,324.6772,         -2-2-2,          0 0 0,  4 -1 -2      ,  5  0  5      ,0.077,0.67,0,0,0.132821282,0.67,0,0,0,1,0,0,0.391,0.67,0,0,0.11,0.67,0,0,0,1,0,0,0
12389073,1,1,9624.220131,6.27E-28,0.00667,1618.557,3,9,1618.557,          0 5 1,          0 1 0,  0  0  0      ,  1  0  1      ,0.1063,0.75,-0.005812,0,0.102773005,0.75,0,0,0,1,0,0,0.48,0.75,-0.005812,0,0.083333333,0.75,0,0,0,1,0,0,0
12389074,1,1,9624.325015,1.31E-29,3.73E-07,1006.1159,57,51,1006.1159,          0 5 0,          0 0 0,  9  8  1      ,  8  3  6      ,0.0718,0.69,-0.00099,0,0.127438526,0.69,0,0,0,1,0,0,0.333,0.69,-0.00099,0,0.103333333,0.69,0,0,0,1,0,0,0
12389077,1,1,9624.584146,9.81E-29,2.30E-06,661.5489,13,13,661.5489,          0 4 1,          0 0 0,  6  1  6      ,  6  3  3      ,0.0898,0.72,-0.01448,0,0.115105766,0.72,0,0,0,1,0,0,0.371,0.72,-0.01448,0,0.093333333,0.72,0,0,0,1,0,0,0
11191575,1,2,9624.587624,3.76E-29,0.0001792,701.6942,39,45,701.6942,         -2-2-2,          0 0 0,  6 -3 -3      ,  7  1  6      ,0.067,0.61,0,0,0.153766035,0.61,0,0,0,1,0,0,0.352,0.61,0,0,0.13,0.61,0,0,0,1,0,0,0
12389080,1,1,9624.848547,1.23E-26,6.60E-05,508.8121,27,33,508.8121,          0 4 1,          0 0 0,  4  1  3      ,  5  3  2      ,0.0944,0.74,-0.01504,0,0.106883925,0.74,0,0,0,1,0,0,0.3,0.74,-0.01504,0,0.086666667,0.74,0,0,0,1,0,0,0
12389082,1,1,9625.161309,2.56E-28,0.003914,1693.6498,3,5,1693.6498,          0 5 1,          0 1 0,  1  1  0      ,  2  1  1      ,0.106,0.76,-0.00654,0,0.098662085,0.76,0,0,0,1,0,0,0.456,0.76,-0.00654,0,0.08,0.76,0,0,0,1,0,0,0
12389085,1,1,9625.97744,4.66E-29,0.002246,2660.9448,105,99,2660.9448,          1 1 1,          0 0 0, 17  3 15      , 16  1 16      ,0.0197,0.15,-0.02028,0,0.349428217,0.15,0,0,0,1,0,0,0.208,0.15,-0.02028,0,0.283333333,0.15,0,0,0,1,0,0,0
12389086,1,1,9625.993233,1.50E-29,0.002163,2660.946,35,33,2660.946,          1 1 1,          0 0 0, 17  2 15      , 16  0 16      ,0.0189,0.12,-0.02477,0,0.361760978,0.12,0,0,0,1,0,0,0.208,0.12,-0.02477,0,0.293333333,0.12,0,0,0,1,0,0,0
12389091,1,1,9626.349552,2.84E-29,6.25E-05,1695.0686,21,23,1695.0686,         -2-2-2,          0 0 0, 10 -1 -1      , 11  3  9      ,0.0501,0.41,-0.01019,0,0.242544292,0.41,0,0,0,1,0,0,0.281,0.41,-0.01019,0,0.196666667,0.41,0,0,0,1,0,0,0
12389093,1,1,9626.664557,6.23E-28,1.17E-05,488.1342,7,9,488.1342,          0 4 1,          0 0 0,  3  2  1      ,  4  4  0      ,0.0873,0.72,-0.00324,0,0.115105766,0.72,0,0,0,1,0,0,0.412,0.72,-0.00324,0,0.093333333,0.72,0,0,0,1,0,0,0
12389095,1,1,9626.75562,1.57E-29,7.05E-05,1772.4135,15,21,1772.4135,         -2-2-2,          0 1 0,  2  2  1      ,  3  1  2      ,0.0881,0.77,-0.010191,0,0.094551165,0.77,0,0,0,1,0,0,0.434,0.77,-0.010191,0,0.076666667,0.77,0,0,0,1,0,0,0
12389096,1,1,9627.1264,5.06E-27,2.33E-05,552.9114,39,39,552.9114,          1 4 0,          0 0 0,  6  1  6      ,  6  2  5      ,0.0781,0.64,-0.01603,0,0.147993127,0.64,0,0,0,1,0,0,0.3,0.64,-0.01603,0,0.12,0.64,0,0,0,1,0,0,0
12389099,1,1,9627.603988,1.24E-29,8.31E-05,1960.2074,25,25,1960.2074,         -2-2-2,          0 0 0, 12 -1 -1      , 12  2 10      ,0.0464,0.39,-0.010191,0,0.250766132,0.39,0,0,0,1,0,0,0.265,0.39,-0.010191,0,0.203333333,0.39,0,0,0,1,0,0,0
12389100,1,1,9627.644987,4.63E-29,0.001719,2327.8837,27,29,2327.8837,          0 4 1,          0 0 0, 13  1 12      , 14  1 13      ,0.0172,0,-0.02154,0,0.41109202,0,0,0,0,1,0,0,0.235,0,-0.02154,0,0.333333333,0,0,0,0,1,0,0,0
12389101,1,1,9627.690062,1.07E-28,0.0003625,2009.8051,63,57,2009.8051,          0 3 1,          0 0 0, 10 10  0      ,  9  8  1      ,0.0303,0.41,-0.0321,0,0.242544292,0.41,0,0,0,1,0,0,0.315,0.41,-0.0321,0,0.196666667,0.41,0,0,0,1,0,0,0
12389102,1,1,9627.690148,3.56E-29,0.0003626,2009.805,21,19,2009.805,          0 3 1,          0 0 0, 10 10  1      ,  9  8  2      ,0.0303,0.41,-0.03209,0,0.242544292,0.41,0,0,0,1,0,0,0.315,0.41,-0.03209,0,0.196666667,0.41,0,0,0,1,0,0,0
12389105,1,1,9628.12651,1.61E-27,2.12E-05,542.9058,13,13,542.9058,          1 4 0,          0 0 0,  6  0  6      ,  6  1  5      ,0.0825,0.67,-0.00179,0,0.135660367,0.67,0,0,0,1,0,0,0.3,0.67,-0.00179,0,0.11,0.67,0,0,0,1,0,0,0
12389106,1,1,9628.18213,2.80E-28,4.36E-06,542.9058,11,13,542.9058,          0 6 0,          0 0 0,  5  4  2      ,  6  1  5      ,0.0829,0.69,-0.00481,0,0.127438526,0.69,0,0,0,1,0,0,0.371,0.69,-0.00481,0,0.103333333,0.69,0,0,0,1,0,0,0
12389107,1,1,9628.214234,3.19E-29,0.0002082,2144.0463,63,69,2144.0463,          1 2 1,          0 0 0, 10  2  8      , 11  6  5      ,0.069,0.66,-0.04,0,0.139771287,0.66,0,0,0,1,0,0,0.281,0.66,-0.04,0,0.113333333,0.66,0,0,0,1,0,0,0
12389108,1,1,9628.276734,9.21E-27,0.001336,1114.5323,19,21,1114.5323,          0 4 1,          0 0 0,  9  0  9      , 10  0 10      ,0.0227,0.32,-0.024,0,0.279542574,0.32,0,0,0,1,0,0,0.282,0.32,-0.024,0,0.226666667,0.32,0,0,0,1,0,0,0
12389109,1,1,9628.357262,2.40E-28,2.88E-05,1114.5323,23,21,1114.5323,          2 1 0,          0 0 0, 11  5  7      , 10  0 10      ,0.0663,0.62,-0.00224,0,0.156214968,0.62,0,0,0,1,0,0,0.298,0.62,-0.00224,0,0.126666667,0.62,0,0,0,1,0,0,0
12389110,1,1,9628.700732,7.82E-29,9.27E-06,1050.1577,17,17,1050.1577,          0 6 0,          0 0 0,  8  4  4      ,  8  3  5      ,0.0771,0.72,-0.00354,0,0.115105766,0.72,0,0,0,1,0,0,0.333,0.72,-0.00354,0,0.093333333,0.72,0,0,0,1,0,0,0
12389111,1,1,9629.102894,2.76E-26,0.001336,1114.5499,57,63,1114.5499,          0 4 1,          0 0 0,  9  1  9      , 10  1 10      ,0.0257,0.32,-0.024,0,0.279542574,0.32,0,0,0,1,0,0,0.313,0.32,-0.024,0,0.226666667,0.32,0,0,0,1,0,0,0
12389115,1,1,9629.708548,1.74E-29,4.50E-06,1411.6115,45,51,1411.6115,          1 2 1,          0 0 0,  7  2  6      ,  8  6  3      ,0.075,0.67,-0.027,0,0.135660367,0.67,0,0,0,1,0,0,0.333,0.67,-0.027,0,0.11,0.67,0,0,0,1,0,0,0
12389116,1,1,9629.866427,1.04E-29,9.55E-05,1813.7876,9,7,1813.7876,         -2-2-2,          0 1 0,  4  1  3      ,  3  2  2      ,0.0881,0.73,-0.010192,0,0.110994846,0.73,0,0,0,1,0,0,0.434,0.73,-0.010192,0,0.09,0.73,0,0,0,1,0,0,0
11191616,1,4,9629.906309,3.90E-29,0.01436,1082.8865,102,114,1082.8865,          1 0 2,          0 0 0,  8  4  5      ,  9  5  4      ,0.0725,0.79,-0.03411,0,0.084519182,0.79,0,0,0,1,0,0,0.467,0.79,-0.03411,0,0.07,0.79,0,0,0,1,0,0,0
12389117,1,1,9630.028372,3.84E-29,8.93E-05,1724.7054,23,21,1724.7054,          2 1 0,          0 0 0, 11  8  4      , 10  5  5      ,0.0676,0.68,-0.03373,0,0.131549447,0.68,0,0,0,1,0,0,0.298,0.68,-0.03373,0,0.106666667,0.68,0,0,0,1,0,0,0
12389122,1,1,9630.869479,4.83E-29,7.71E-06,1360.2353,57,57,1360.2353,          0 4 1,          0 0 0,  9  2  8      ,  9  4  5      ,0.0805,0.71,-0.01894,0,0.119216686,0.71,0,0,0,1,0,0,0.315,0.71,-0.01894,0,0.096666667,0.71,0,0,0,1,0,0,0
12389125,1,1,9630.92631,1.01E-27,1.14E-05,383.8425,7,9,383.8425,          1 4 0,          0 0 0,  3  2  2      ,  4  3  1      ,0.0892,0.71,-0.01035,0,0.119216686,0.71,0,0,0,1,0,0,0.412,0.71,-0.01035,0,0.096666667,0.71,0,0,0,1,0,0,0
12389126,1,1,9631.055689,1.68E-29,0.00597,2670.7897,15,17,2670.7897,         -2-2-2,          0 1 0,  7  3  4      ,  8  3  5      ,0.0624,0.53,-0.010193,0,0.19321325,0.53,0,0,0,1,0,0,0.333,0.53,-0.010193,0,0.156666667,0.53,0,0,0,1,0,0,0
11191627,1,4,9631.33438,3.91E-29,0.01441,1082.7849,102,114,1082.7849,          1 0 2,          0 0 0,  8  4  4      ,  9  5  5      ,0.084,0.79,-0.01296,0,0.084519182,0.79,0,0,0,1,0,0,0.398,0.79,-0.01296,0,0.07,0.79,0,0,0,1,0,0,0
12389127,1,1,9631.843686,3.61E-28,0.0001138,1477.2974,51,57,1477.2974,          1 4 0,          0 0 0,  8  4  5      ,  9  5  4      ,0.0657,0.6,-0.0248,0,0.164436808,0.6,0,0,0,1,0,0,0.315,0.6,-0.0248,0,0.133333333,0.6,0,0,0,1,0,0,0
12389128,1,1,9631.857272,1.25E-28,9.54E-06,982.9117,19,17,982.9117,          2 1 0,          0 0 0,  9  7  3      ,  8  2  6      ,0.0773,0.69,-0.00051,0,0.127438526,0.69,0,0,0,1,0,0,0.333,0.69,-0.00051,0,0.103333333,0.69,0,0,0,1,0,0,0
12389131,1,1,9632.105679,1.70E-29,0.0001717,1875.4696,11,9,1875.4696,          0 0 3,          0 1 0,  5  3  2      ,  4  1  3      ,0.0952,0.74,-3.00E-05,0,0.106883925,0.74,0,0,0,1,0,0,0.412,0.74,-3.00E-05,0,0.086666667,0.74,0,0,0,1,0,0,0
11191633,1,3,9632.204763,3.09E-29,0.001732,918.1499,306,342,918.1499,         -2-2-2,          0 0 0,  8 -1 -2      ,  9  0  9      ,0.0581,0.55,0,0,0.18111993,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12389132,1,1,9633.095842,2.37E-29,1.96E-05,1394.8142,13,15,1394.8142,          0 6 0,          0 0 0,  6  6  0      ,  7  7  1      ,0.021,0.2,-0.01626,0,0.328873616,0.2,0,0,0,1,0,0,0.352,0.2,-0.01626,0,0.266666667,0.2,0,0,0,1,0,0,0
12389133,1,1,9633.103778,7.14E-29,1.97E-05,1394.8142,39,45,1394.8142,          0 6 0,          0 0 0,  6  6  1      ,  7  7  0      ,0.021,0.2,-0.0163,0,0.328873616,0.2,0,0,0,1,0,0,0.352,0.2,-0.0163,0,0.266666667,0.2,0,0,0,1,0,0,0
12389134,1,1,9633.12074,1.69E-29,0.01111,3072.7263,57,63,3072.7263,          0 5 1,          0 1 0,  9  3  7      , 10  3  8      ,0.0524,0.47,-0.0141,0,0.217878771,0.47,0,0,0,1,0,0,0.298,0.47,-0.0141,0,0.176666667,0.47,0,0,0,1,0,0,0
12389136,1,1,9633.583556,1.78E-29,0.0004335,2433.8004,69,75,2433.8004,          1 4 0,          0 0 0, 11  5  6      , 12  6  7      ,0.0627,0.61,-0.01079,0,0.160325888,0.61,0,0,0,1,0,0,0.265,0.61,-0.01079,0,0.13,0.61,0,0,0,1,0,0,0
11191639,1,2,9633.74226,3.85E-29,9.92E-05,221.234,7,9,221.234,         -2-2-2,          0 0 0,  3 -1 -1      ,  4  0  4      ,0.0824,0.69,0,0,0.122224284,0.69,0,0,0,1,0,0,0.412,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,0
11191640,1,3,9633.759538,1.03E-29,0.001733,918.1884,102,114,918.1884,         -2-2-2,          0 0 0,  8 -2 -2      ,  9  1  9      ,0.0581,0.55,0,0,0.18111993,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12389138,1,1,9633.913121,2.56E-29,4.26E-05,1616.4531,19,21,1616.4531,         -2-2-2,          0 0 0,  9  5  5      , 10  4  6      ,0.054,0.45,-0.010194,0,0.226100611,0.45,0,0,0,1,0,0,0.298,0.45,-0.010194,0,0.183333333,0.45,0,0,0,1,0,0,0
12389139,1,1,9633.999329,2.22E-28,0.0007412,2042.3106,75,81,2042.3106,          0 6 0,          0 0 0, 12  4  9      , 13  1 12      ,0.0398,0.64,-0.010018,0,0.147993127,0.64,0,0,0,1,0,0,0.25,0.64,-0.010018,0,0.12,0.64,0,0,0,1,0,0,0
11191644,1,4,9634.205164,1.55E-29,0.003849,1024.5684,114,126,1024.5684,          1 0 2,          0 0 0,  9  2  8      , 10  3  7      ,0.0798,0.79,-0.02233,0,0.084519182,0.79,0,0,0,1,0,0,0.61,0.79,-0.02233,0,0.07,0.79,0,0,0,1,0,0,0
12389142,1,1,9635.049082,1.79E-28,0.002215,2327.914,81,87,2327.914,          0 4 1,          0 0 0, 13  2 12      , 14  2 13      ,0.0172,0,-0.0229,0,0.41109202,0,0,0,0,1,0,0,0.235,0,-0.0229,0,0.333333333,0,0,0,0,1,0,0,0
12389143,1,1,9635.070353,6.47E-28,0.0004662,1690.6644,63,69,1690.6644,          1 4 0,          0 0 0, 10  3  8      , 11  2  9      ,0.0465,0.41,-0.01125,0,0.242544292,0.41,0,0,0,1,0,0,0.281,0.41,-0.01125,0,0.196666667,0.41,0,0,0,1,0,0,0
12389145,1,1,9635.247662,4.36E-29,8.79E-05,1695.0686,23,23,1695.0686,         -2-2-2,          0 0 0, 11  2 10      , 11  3  9      ,0.0501,0.41,-0.010195,0,0.242544292,0.41,0,0,0,1,0,0,0.281,0.41,-0.010195,0,0.196666667,0.41,0,0,0,1,0,0,0
12389146,1,1,9635.27972,8.18E-28,0.003862,1677.0614,9,15,1677.0614,          0 5 1,          0 1 0,  1  1  1      ,  2  1  2      ,0.1023,0.75,-0.008206,0,0.102773005,0.75,0,0,0,1,0,0,0.456,0.75,-0.008206,0,0.083333333,0.75,0,0,0,1,0,0,0
12389147,1,1,9635.284184,2.11E-29,0.0001208,1664.9646,7,5,1664.9646,         -2-2-2,          0 1 0,  3  1  3      ,  2  0  2      ,0.0941,0.77,-0.010195,0,0.094551165,0.77,0,0,0,1,0,0,0.456,0.77,-0.010195,0,0.076666667,0.77,0,0,0,1,0,0,0
12389148,1,1,9635.41761,4.47E-26,7.77E-05,224.8384,21,27,224.8384,          1 4 0,          0 0 0,  3  0  3      ,  4  1  4      ,0.0957,0.73,-0.01203,0,0.110994846,0.73,0,0,0,1,0,0,0.3,0.73,-0.01203,0,0.09,0.73,0,0,0,1,0,0,0
11191654,1,2,9635.511114,1.21E-29,1.18E-05,298.6201,27,27,298.6201,         -2-2-2,          0 0 0,  4 -4 -4      ,  4  2  3      ,0.0824,0.69,0,0,0.122224284,0.69,0,0,0,1,0,0,0.412,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,0
12389149,1,1,9635.592754,3.70E-28,0.0009346,1774.6163,27,25,1774.6163,          1 1 1,          0 0 0, 13  5  8      , 12  1 11      ,0.0726,0.69,-0.023272,0,0.127438526,0.69,0,0,0,1,0,0,0.265,0.69,-0.023272,0,0.103333333,0.69,0,0,0,1,0,0,0
12389151,1,1,9635.78873,2.69E-28,0.000664,1962.5069,69,75,1962.5069,          1 2 1,          0 0 0, 11  1 11      , 12  3 10      ,0.0438,0.42,-0.03382,0,0.238433372,0.42,0,0,0,1,0,0,0.265,0.42,-0.03382,0,0.193333333,0.42,0,0,0,1,0,0,0
11191658,1,2,9635.813799,1.15E-29,0.001808,1518.5423,63,69,1518.5423,         -2-2-2,          0 0 0, 10 -3 -3      , 11  1 10      ,0.0501,0.47,0,0,0.208964099,0.47,0,0,0,1,0,0,0.281,0.47,0,0,0.176666667,0.47,0,0,0,1,0,0,0
12389152,1,1,9635.899096,3.05E-27,1.14E-05,382.5169,21,27,382.5169,          1 4 0,          0 0 0,  3  2  1      ,  4  3  2      ,0.0889,0.71,-0.0011,0,0.119216686,0.71,0,0,0,1,0,0,0.412,0.71,-0.0011,0,0.096666667,0.71,0,0,0,1,0,0,0
12389153,1,1,9635.931967,4.77E-28,2.84E-05,1045.058,33,39,1045.058,          0 4 1,          0 0 0,  5  4  2      ,  6  6  1      ,0.0617,0.62,-0.014354,0,0.156214968,0.62,0,0,0,1,0,0,0.371,0.62,-0.014354,0,0.126666667,0.62,0,0,0,1,0,0,0
12389154,1,1,9635.991502,1.24E-28,9.37E-05,1718.7188,69,63,1718.7188,          2 1 0,          0 0 0, 11  8  3      , 10  5  6      ,0.058,0.59,-0.02897,0,0.168547728,0.59,0,0,0,1,0,0,0.298,0.59,-0.02897,0,0.136666667,0.59,0,0,0,1,0,0,0
12389155,1,1,9636.044463,1.61E-28,2.87E-05,1045.0583,11,13,1045.0583,          0 4 1,          0 0 0,  5  4  1      ,  6  6  0      ,0.0624,0.62,-0.003,0,0.156214968,0.62,0,0,0,1,0,0,0.371,0.62,-0.003,0,0.126666667,0.62,0,0,0,1,0,0,0
12389157,1,1,9636.43764,3.67E-27,0.0002188,882.8903,15,17,882.8903,          1 4 0,          0 0 0,  7  2  6      ,  8  1  7      ,0.0611,0.51,-0.01385,0,0.20143509,0.51,0,0,0,1,0,0,0.3,0.51,-0.01385,0,0.163333333,0.51,0,0,0,1,0,0,0
12389159,1,1,9636.767669,1.54E-28,0.0001445,1474.9808,17,19,1474.9808,          1 4 0,          0 0 0,  8  4  4      ,  9  5  5      ,0.0702,0.65,-0.00739,0,0.143882207,0.65,0,0,0,1,0,0,0.315,0.65,-0.00739,0,0.116666667,0.65,0,0,0,1,0,0,0
12389160,1,1,9636.798434,5.59E-29,0.0006039,1922.8291,13,11,1922.8291,         -2-2-2,          0 1 0,  6 -1 -1      ,  5  1  5      ,0.077,0.64,-0.010195,0,0.147993127,0.64,0,0,0,1,0,0,0.391,0.64,-0.010195,0,0.12,0.64,0,0,0,1,0,0,0
12323823,1,2,9636.867917,7.03E-29,0.001058,740.9122,15,17,740.9122,          0 4 1,          0 0 0,  7  0  7      ,  8  0  8      ,0.0427,0.48,-0.01227,0,0.20502138,0.48,0,0,0,1,0,0,0.327,0.48,-0.01227,0,0.173333333,0.48,0,0,0,1,0,0,0
12389161,1,1,9637.222757,7.91E-28,8.28E-05,1293.6341,63,63,1293.6341,          0 4 1,          0 0 0, 10  0 10      , 10  2  9      ,0.0431,0.38,-0.01563,0,0.254877053,0.38,0,0,0,1,0,0,0.298,0.38,-0.01563,0,0.206666667,0.38,0,0,0,1,0,0,0
12389163,1,1,9637.25902,1.61E-29,0.0005145,2551.4835,93,87,2551.4835,         -2-2-2,          0 0 0, 15 -3 -3      , 14  3 12      ,0.0398,0.36,-0.010196,0,0.263098893,0.36,0,0,0,1,0,0,0.235,0.36,-0.010196,0,0.213333333,0.36,0,0,0,1,0,0,0
